sheet,source_log,process_original,process_normalized,run_number_in_same_log,step_number,step_original,step_normalized,step_seconds,total_seconds_at_step,severity,process_run_total_seconds,average_step_seconds_ignoring_dates,average_process_total_seconds_ignoring_dates
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,1,Start,Start,0.147,0.147,OK,109.982,0.355,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,2,Create Monthly Start - Locate Raw Data for Demo P initialization,Create Monthly Start - Locate Raw Data for Demo P initialization,0.419,0.566,OK,109.982,0.433,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,3,Validated current Raw Data sheet for Demo P build: Raw Data 04.,Validated current Raw Data sheet for Demo P build: Raw Data,2.559,3.125,OK,109.982,2.965,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,4,Raw Data rows prepared for Demo P without disenrollment exclusion,Raw Data rows prepared for Demo P without disenrollment exclusion,1.957,5.082,OK,109.982,2.300,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,5,"Demo P Data processed, metadata mapped, and contacts flattened in memory | Rows retained:","Demo P Data processed, metadata mapped, and contacts flattened in memory | Rows retained",0.955,6.037,OK,109.982,0.835,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,6,Demo P unified values flushed to spreadsheet canvas,Demo P unified values flushed to spreadsheet canvas,15.793,21.830,SLOW,109.982,25.706,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,7,Demo P fast canvas - alternating colors applied,Demo P fast canvas - alternating colors applied,18.577,40.407,SLOW,109.982,18.577,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,8,Create Monthly Start - Build Demo P complete | Rows retained:,Create Monthly Start - Build Demo P complete | Rows retained,13.335,53.742,SLOW,109.982,14.153,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,9,Create Monthly Start - Create/Update Disenrolled - Locate Demo P: Demo P,Create Monthly Start - Create/Update Disenrolled - Locate Demo P: Demo P,0.010,53.752,OK,109.982,0.008,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,10,Disenrolled move - exclusion sheet ready: Disenrolled Exclusion,Disenrolled move - exclusion sheet ready: Disenrolled Exclusion,3.397,57.149,OK,109.982,10.449,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,11,Disenrolled move - existing exclusion data read | Rows:,Disenrolled move - existing exclusion data read | Rows,1.988,59.137,OK,109.982,1.510,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,12,Disenrolled move - Demo P body bulk read | Rows:,Disenrolled move - Demo P body bulk read | Rows,1.425,60.562,OK,109.982,1.286,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,13,Disenrolled move - Demo P disenrollment scan complete | Disenrolled PMRs: 719; active re-enrolled PMRs:,Disenrolled move - Demo P disenrollment scan complete | Disenrolled PMRs: 719; active re-enrolled PMRs,0.006,60.568,OK,109.982,0.006,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,14,Disenrolled move - Demo P retained/remove partition complete | Retained rows: 341; rows selected:,Disenrolled move - Demo P retained/remove partition complete | Retained rows: 341; rows selected,0.004,60.572,OK,109.982,0.005,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,15,Disenrolled move - exclusion append - append payload built | Rows:,Disenrolled move - exclusion append - append payload built | Rows,0.055,60.627,OK,109.982,0.293,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,16,Disenrolled move - exclusion append - append payload sorted newest to oldest,Disenrolled move - exclusion append - append payload sorted newest to oldest,0.017,60.644,OK,109.982,0.009,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,17,Disenrolled move - exclusion append - rows inserted at top of Disenrolled Exclusion | Rows:,Disenrolled move - exclusion append - rows inserted at top of Disenrolled Exclusion | Rows,0.139,60.783,OK,109.982,0.187,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,18,Disenrolled move - exclusion append - append payload values written | Rows: 719; Width:,Disenrolled move - exclusion append - append payload values written | Rows: 719; Width,2.298,63.081,OK,109.982,3.554,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,19,Disenrolled move - exclusion append - Disenrolled Exclusion alternating colors reapplied,Disenrolled move - exclusion append - Disenrolled Exclusion alternating colors reapplied,11.050,74.131,SLOW,109.982,11.050,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,20,Disenrolled move - exclusion append - append payload formatting copied,Disenrolled move - exclusion append - append payload formatting copied,0.010,74.141,OK,109.982,0.012,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,21,Disenrolled move - exclusion append - Disenrolled Exclusion row heights locked,Disenrolled move - exclusion append - Disenrolled Exclusion row heights locked,1.722,75.863,OK,109.982,1.878,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,22,Disenrolled move - Demo P retained rewrite - rows normalized | Rows:,Disenrolled move - Demo P retained rewrite - rows normalized | Rows,0.004,75.867,OK,109.982,0.003,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,23,Disenrolled move - Demo P retained rewrite - formatted row capacity ensured,Disenrolled move - Demo P retained rewrite - formatted row capacity ensured,0.246,76.113,OK,109.982,0.374,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,24,Disenrolled move - Demo P retained rewrite - old Demo P body content cleared | Rows cleared:,Disenrolled move - Demo P retained rewrite - old Demo P body content cleared | Rows cleared,0.006,76.119,OK,109.982,0.005,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,25,Disenrolled move - Demo P retained rewrite - retained Demo P alternating colors reapplied,Disenrolled move - Demo P retained rewrite - retained Demo P alternating colors reapplied,5.081,81.200,OK,109.982,5.081,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,26,Disenrolled move - Demo P retained rewrite - retained Demo P body written | Rows:,Disenrolled move - Demo P retained rewrite - retained Demo P body written | Rows,0.007,81.207,OK,109.982,1.377,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,27,Disenrolled move - Demo P row count normalized after retained rewrite,Disenrolled move - Demo P row count normalized after retained rewrite,3.737,84.944,OK,109.982,1.553,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,28,Disenrolled move - Demo P alternating colors reapplied after retained rewrite,Disenrolled move - Demo P alternating colors reapplied after retained rewrite,5.141,90.085,OK,109.982,5.141,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,29,Disenrolled move - runtime caches cleared after disenrollment move,Disenrolled move - runtime caches cleared after disenrollment move,0.010,90.095,OK,109.982,0.006,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,30,"Create Monthly Start - Create/Update Disenrolled - Copy disenrolled primary records and remove rows: 719 copied, 719 removed","Create Monthly Start - Create/Update Disenrolled - Copy disenrolled primary records and remove rows: 719 copied, 719 removed",1.893,91.988,OK,109.982,0.317,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,31,Create Monthly Start - Create/Update Disenrolled - old rows hidden,Create Monthly Start - Create/Update Disenrolled - old rows hidden,1.487,93.475,OK,109.982,2.131,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,32,Create Monthly Start - Create/Update Disenrolled - Index refresh deferred until final organization,Create Monthly Start - Create/Update Disenrolled - Index refresh deferred until final organization,0.002,93.477,OK,109.982,0.002,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,33,Create Monthly Start - Disenrolled List complete | Rows copied: 719; rows removed:,Create Monthly Start - Disenrolled List complete | Rows copied: 719; rows removed,0.002,93.479,OK,109.982,0.002,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,34,Create Monthly Update - Create Master List - Start,Create Monthly Update - Create Master List - Start,0.004,93.483,OK,109.982,0.004,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,35,Create Monthly Update - Create Master List - Locate current processed Demo P sheet,Create Monthly Update - Create Master List - Locate current processed Demo P sheet,0.006,93.489,OK,109.982,0.006,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,36,Create Monthly Update - Create Master List - Canvas detail - existing sheet lookup complete: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - existing sheet lookup complete: Master List,0.006,93.495,OK,109.982,0.008,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,37,Create Monthly Update - Create Master List - Canvas detail - template lookup complete: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - template lookup complete: Master List,0.003,93.498,OK,109.982,0.003,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,38,Create Monthly Update - Create Master List - Canvas detail - headers resolved from template | Columns: 37: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - headers resolved from template | Columns: 37: Master List,0.547,94.045,OK,109.982,1.171,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,39,Create Monthly Update - Create Master List - Canvas detail - blank sheet inserted in configured creation order: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - blank sheet inserted in configured creation order: Master List,1.243,95.288,OK,109.982,7.286,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,40,Create Monthly Update - Create Master List - Canvas detail - grid resized: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - grid resized: Master List,1.730,97.018,OK,109.982,3.822,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,41,Create Monthly Update - Create Master List - Canvas detail - title rows copied from template: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - title rows copied from template: Master List,0.006,97.024,OK,109.982,0.009,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,42,Create Monthly Update - Create Master List - Canvas detail - header row copied from template: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - header row copied from template: Master List,0.006,97.030,OK,109.982,0.009,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,43,Create Monthly Update - Create Master List - Canvas detail - Master List alternating colors applied: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - Master List alternating colors applied: Master List,0.118,97.148,OK,109.982,0.118,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,44,Create Monthly Update - Create Master List - Canvas detail - data-row format copied from template: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - data-row format copied from template: Master List,0.002,97.150,OK,109.982,0.026,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,45,Create Monthly Update - Create Master List - Canvas detail - template column widths applied: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - template column widths applied: Master List,3.864,101.014,OK,109.982,4.516,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,46,Create Monthly Update - Create Master List - Canvas detail - title/date values stamped: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - title/date values stamped: Master List,0.005,101.019,OK,109.982,0.005,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,47,Create Monthly Update - Create Master List - Canvas detail - header values stamped: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - header values stamped: Master List,0.005,101.024,OK,109.982,0.007,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,48,Create Monthly Update - Create Master List - Canvas detail - frozen rows applied: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - frozen rows applied: Master List,0.111,101.135,OK,109.982,0.138,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,49,Create Monthly Update - Create Master List - Canvas detail - frozen columns applied: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - frozen columns applied: Master List,0.186,101.321,OK,109.982,0.340,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,50,Create Monthly Update - Create Master List - Canvas detail - tab color applied: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - tab color applied: Master List,0.592,101.913,OK,109.982,0.366,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,51,Create Monthly Update - Create Master List - Canvas detail - runtime caches cleared: Master List 04.,Create Monthly Update - Create Master List - Canvas detail - runtime caches cleared: Master List,0.002,101.915,OK,109.982,0.005,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,52,Create Monthly Update - Create Master List - Create naked canvas - Master List output sheet,Create Monthly Update - Create Master List - Create naked canvas - Master List output sheet,0.001,101.916,OK,109.982,0.001,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,53,Create Monthly Update - Create Master List - Build Master List headers,Create Monthly Update - Create Master List - Build Master List headers,0.096,102.012,OK,109.982,0.228,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,54,Create Monthly Update - Create Master List - Mapped Primary PMR rows in memory | Rows:,Create Monthly Update - Create Master List - Mapped Primary PMR rows in memory | Rows,1.407,103.419,OK,109.982,2.779,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,55,Create Monthly Update - Create Master List - Sync Unlocked CP to Master List primary rows (in-memory),Create Monthly Update - Create Master List - Sync Unlocked CP to Master List primary rows (in-memory),0.502,103.921,OK,109.982,1.311,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,56,Create Monthly Update - Create Master List - Sync Care Plan Due to Master List primary rows (in-memory),Create Monthly Update - Create Master List - Sync Care Plan Due to Master List primary rows (in-memory),0.559,104.480,OK,109.982,1.048,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,57,Create Monthly Update - Create Master List - Master List alternating colors reapplied through data row,Create Monthly Update - Create Master List - Master List alternating colors reapplied through data row,2.732,107.212,OK,109.982,2.732,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,58,Create Monthly Update - Create Master List - Single-pass write complete | Primary synced rows flushed:,Create Monthly Update - Create Master List - Single-pass write complete | Primary synced rows flushed,0.004,107.216,OK,109.982,0.354,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,59,Create Monthly Update - Create Master List - Set final Master List sheet name and place in configured creation order,Create Monthly Update - Create Master List - Set final Master List sheet name and place in configured creation order,0.066,107.282,OK,109.982,6.358,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,60,Create Monthly Update - Create Master List - Lock Master List final row heights,Create Monthly Update - Create Master List - Lock Master List final row heights,1.310,108.592,OK,109.982,0.615,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,61,All template sheets successfully hidden,All template sheets successfully hidden,0.049,108.641,OK,109.982,0.641,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,62,Create Monthly Update - Create Master List - Hide report templates before Master List completion,Create Monthly Update - Create Master List - Hide report templates before Master List completion,0.001,108.642,OK,109.982,0.002,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,63,Create Monthly Start - Master List complete: Master List 04.,Create Monthly Start - Master List complete: Master List,0.002,108.644,OK,109.982,0.002,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,64,Create Monthly Start - Index refreshed; full-workbook sheet sorting skipped by design,Create Monthly Start - Index refreshed; full-workbook sheet sorting skipped by design,1.266,109.910,OK,109.982,13.968,123.196
Create Monthly Start,testv1.8.9.8 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,65,Complete,Complete,0.072,109.982,OK,109.982,0.087,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,1,Start,Start,0.453,0.453,OK,106.585,0.355,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,2,Create Monthly Start - Locate Raw Data for Demo P initialization,Create Monthly Start - Locate Raw Data for Demo P initialization,0.287,0.740,OK,106.585,0.433,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,3,Validated current Raw Data sheet for Demo P build: Raw Data 04.,Validated current Raw Data sheet for Demo P build: Raw Data,2.829,3.569,OK,106.585,2.965,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,4,Raw Data rows prepared for Demo P without disenrollment exclusion,Raw Data rows prepared for Demo P without disenrollment exclusion,1.914,5.483,OK,106.585,2.300,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,5,"Demo P Data processed, metadata mapped, and contacts flattened in memory | Rows retained:","Demo P Data processed, metadata mapped, and contacts flattened in memory | Rows retained",0.753,6.236,OK,106.585,0.835,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,6,Demo P unified values flushed to spreadsheet canvas,Demo P unified values flushed to spreadsheet canvas,20.539,26.775,SLOW,106.585,25.706,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,7,Create Monthly Start - Build Demo P complete | Rows retained:,Create Monthly Start - Build Demo P complete | Rows retained,12.530,39.305,SLOW,106.585,14.153,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,8,Create Monthly Start - Create/Update Disenrolled - Locate Demo P: Demo P,Create Monthly Start - Create/Update Disenrolled - Locate Demo P: Demo P,0.005,39.310,OK,106.585,0.008,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,9,Disenrolled move - exclusion sheet ready: Disenrolled Exclusion,Disenrolled move - exclusion sheet ready: Disenrolled Exclusion,11.391,50.701,SLOW,106.585,10.449,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,10,Disenrolled move - existing exclusion data read | Rows:,Disenrolled move - existing exclusion data read | Rows,1.444,52.145,OK,106.585,1.510,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,11,Disenrolled move - Demo P body bulk read | Rows:,Disenrolled move - Demo P body bulk read | Rows,0.963,53.108,OK,106.585,1.286,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,12,Disenrolled move - Demo P disenrollment scan complete | Disenrolled PMRs: 719; active re-enrolled PMRs:,Disenrolled move - Demo P disenrollment scan complete | Disenrolled PMRs: 719; active re-enrolled PMRs,0.003,53.111,OK,106.585,0.006,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,13,Disenrolled move - Demo P retained/remove partition complete | Retained rows: 341; rows selected:,Disenrolled move - Demo P retained/remove partition complete | Retained rows: 341; rows selected,0.002,53.113,OK,106.585,0.005,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,14,Disenrolled move - exclusion append - append payload built | Rows:,Disenrolled move - exclusion append - append payload built | Rows,0.268,53.381,OK,106.585,0.293,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,15,Disenrolled move - exclusion append - append payload sorted newest to oldest,Disenrolled move - exclusion append - append payload sorted newest to oldest,0.004,53.385,OK,106.585,0.009,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,16,Disenrolled move - exclusion append - rows inserted at top of Disenrolled Exclusion | Rows:,Disenrolled move - exclusion append - rows inserted at top of Disenrolled Exclusion | Rows,0.167,53.552,OK,106.585,0.187,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,17,Disenrolled move - exclusion append - append payload values written | Rows: 719; Columns written: 52; Column runs: 4; Blank columns skipped:,Disenrolled move - exclusion append - append payload values written | Rows: 719; Columns written: 52; Column runs: 4; Blank columns skipped,2.573,56.125,OK,106.585,2.594,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,18,Disenrolled move - exclusion append - append payload formatting copied,Disenrolled move - exclusion append - append payload formatting copied,0.005,56.130,OK,106.585,0.012,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,19,Disenrolled move - exclusion append - Disenrolled Exclusion row heights locked,Disenrolled move - exclusion append - Disenrolled Exclusion row heights locked,2.279,58.409,OK,106.585,1.878,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,20,Disenrolled move - Demo P retained rewrite - rows normalized | Rows:,Disenrolled move - Demo P retained rewrite - rows normalized | Rows,0.002,58.411,OK,106.585,0.003,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,21,Disenrolled move - Demo P retained rewrite - formatted row capacity ensured,Disenrolled move - Demo P retained rewrite - formatted row capacity ensured,0.346,58.757,OK,106.585,0.374,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,22,Disenrolled move - Demo P retained rewrite - old Demo P body content cleared | Rows cleared:,Disenrolled move - Demo P retained rewrite - old Demo P body content cleared | Rows cleared,0.003,58.760,OK,106.585,0.005,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,23,Disenrolled move - Demo P retained rewrite - retained Demo P body written | Rows:,Disenrolled move - Demo P retained rewrite - retained Demo P body written | Rows,1.238,59.998,OK,106.585,1.377,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,24,Disenrolled move - Demo P row count normalized after retained rewrite,Disenrolled move - Demo P row count normalized after retained rewrite,0.794,60.792,OK,106.585,1.553,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,25,Disenrolled move - runtime caches cleared after disenrollment move,Disenrolled move - runtime caches cleared after disenrollment move,0.004,60.796,OK,106.585,0.006,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,26,"Create Monthly Start - Create/Update Disenrolled - Copy disenrolled primary records and remove rows: 719 copied, 719 removed","Create Monthly Start - Create/Update Disenrolled - Copy disenrolled primary records and remove rows: 719 copied, 719 removed",0.001,60.797,OK,106.585,0.317,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,27,Create Monthly Start - Create/Update Disenrolled - old rows hidden,Create Monthly Start - Create/Update Disenrolled - old rows hidden,1.661,62.458,OK,106.585,2.131,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,28,Create Monthly Start - Create/Update Disenrolled - Index refresh deferred until final organization,Create Monthly Start - Create/Update Disenrolled - Index refresh deferred until final organization,0.001,62.459,OK,106.585,0.002,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,29,Create Monthly Start - Disenrolled List complete | Rows copied: 719; rows removed:,Create Monthly Start - Disenrolled List complete | Rows copied: 719; rows removed,0.001,62.460,OK,106.585,0.002,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,30,Create Monthly Update - Create Master List - Start,Create Monthly Update - Create Master List - Start,0.002,62.462,OK,106.585,0.004,123.196
Create Monthly Start,v1.8.9.1 - Framework Timing Report.pdf,Create Monthly Start 04.01.26,Create Monthly Start,1,31,Create Monthly Update - Create Master List - Locate current processed Demo P sheet,Create Monthly Update - Create Master List - Locate current processed Demo P sheet,0.002,62.464,OK,106.585,0.006,123.196
