sheet,source_log,process_original,process_normalized,run_number_in_same_log,step_number,step_original,step_normalized,step_seconds,total_seconds_at_step,severity,process_run_total_seconds,average_step_seconds_ignoring_dates,average_process_total_seconds_ignoring_dates
Format Monthly Sheets,v1.8.6 - Framework Timing Report.pdf,Format Monthly Sheets 07.26,Format Monthly Sheets,1,40,Monthly dashboard fast canvas - grid resized to 354 rows x 4 cols: Unlock CP 07.,Monthly dashboard fast canvas - grid resized to 354 rows x 4 cols: Unlock CP,0.879,95.182,OK,189.190,1.055,106.731
Format Monthly Sheets,v1.8.6 - Framework Timing Report.pdf,Format Monthly Sheets 07.26,Format Monthly Sheets,1,41,Monthly dashboard fast canvas - template column widths applied: Unlock CP 07.,Monthly dashboard fast canvas - template column widths applied: Unlock CP,0.591,95.773,OK,189.190,0.559,106.731
Format Monthly Sheets,v1.8.6 - Framework Timing Report.pdf,Format Monthly Sheets 07.26,Format Monthly Sheets,1,42,Monthly dashboard fast canvas - raw values written | Rows: 350: Unlock CP 07.,Monthly dashboard fast canvas - raw values written | Rows: 350: Unlock CP,0.011,95.784,OK,189.190,0.014,106.731
Format Monthly Sheets,v1.8.6 - Framework Timing Report.pdf,Format Monthly Sheets 07.26,Format Monthly Sheets,1,43,Monthly dashboard fast canvas - title rows copied from template: Unlock CP 07.,Monthly dashboard fast canvas - title rows copied from template: Unlock CP,0.003,95.787,OK,189.190,0.015,106.731
Format Monthly Sheets,v1.8.6 - Framework Timing Report.pdf,Format Monthly Sheets 07.26,Format Monthly Sheets,1,44,Monthly dashboard fast canvas - header row copied from template: Unlock CP 07.,Monthly dashboard fast canvas - header row copied from template: Unlock CP,0.003,95.790,OK,189.190,0.014,106.731
Format Monthly Sheets,v1.8.6 - Framework Timing Report.pdf,Format Monthly Sheets 07.26,Format Monthly Sheets,1,45,Monthly dashboard fast canvas - data-row format copied from template | Rows: 350: Unlock CP 07.,Monthly dashboard fast canvas - data-row format copied from template | Rows: 350: Unlock CP,0.002,95.792,OK,189.190,0.008,106.731
Format Monthly Sheets,v1.8.6 - Framework Timing Report.pdf,Format Monthly Sheets 07.26,Format Monthly Sheets,1,46,Monthly dashboard fast canvas - title/date/header values stamped: Unlock CP 07.,Monthly dashboard fast canvas - title/date/header values stamped: Unlock CP,0.008,95.800,OK,189.190,0.039,106.731
Format Monthly Sheets,v1.8.6 - Framework Timing Report.pdf,Format Monthly Sheets 07.26,Format Monthly Sheets,1,47,Monthly dashboard fast canvas - frozen rows/columns and tab color applied: Unlock CP 07.,Monthly dashboard fast canvas - frozen rows/columns and tab color applied: Unlock CP,1.021,96.821,OK,189.190,1.001,106.731
Format Monthly Sheets,v1.8.6 - Framework Timing Report.pdf,Format Monthly Sheets 07.26,Format Monthly Sheets,1,48,Monthly dashboard fast canvas - filter created: Unlock CP 07.,Monthly dashboard fast canvas - filter created: Unlock CP,1.014,97.835,OK,189.190,0.845,106.731
Format Monthly Sheets,v1.8.6 - Framework Timing Report.pdf,Format Monthly Sheets 07.26,Format Monthly Sheets,1,49,Monthly dashboard fast canvas - template-driven canvas wrap applied: Unlock CP 07.,Monthly dashboard fast canvas - template-driven canvas wrap applied: Unlock CP,0.525,98.360,OK,189.190,0.465,106.731
Format Monthly Sheets,v1.8.6 - Framework Timing Report.pdf,Format Monthly Sheets 07.26,Format Monthly Sheets,1,50,Monthly dashboard fast canvas - runtime caches cleared: Unlock CP 07.,Monthly dashboard fast canvas - runtime caches cleared: Unlock CP,0.001,98.361,OK,189.190,0.010,106.731
Format Monthly Sheets,v1.8.6 - Framework Timing Report.pdf,Format Monthly Sheets 07.26,Format Monthly Sheets,1,51,Created monthly dashboard fast canvas: Unlock CP,Created monthly dashboard fast canvas: Unlock CP,0.000,98.361,OK,189.190,0.000,106.731
Format Monthly Sheets,v1.8.6 - Framework Timing Report.pdf,Format Monthly Sheets 07.26,Format Monthly Sheets,1,52,Locked monthly dashboard row heights: Unlock CP 07.,Locked monthly dashboard row heights: Unlock CP,0.758,99.119,OK,189.190,0.941,106.731
Format Monthly Sheets,v1.8.6 - Framework Timing Report.pdf,Format Monthly Sheets 07.26,Format Monthly Sheets,1,53,Raw archive detail - archive workbook opened: Source - Unlocked CP 07.,Raw archive detail - archive workbook opened: Source - Unlocked CP,0.237,99.356,OK,189.190,0.172,106.731
Format Monthly Sheets,v1.8.6 - Framework Timing Report.pdf,Format Monthly Sheets 07.26,Format Monthly Sheets,1,54,Raw archive detail - existing archive sheet deleted if present: Source - Unlocked CP,Raw archive detail - existing archive sheet deleted if present: Source - Unlocked CP,0.000,99.356,OK,189.190,0.097,106.731
Format Monthly Sheets,v1.8.6 - Framework Timing Report.pdf,Format Monthly Sheets 07.26,Format Monthly Sheets,1,55,Wave 4 Raw Data title-row insert complete | Rows inserted:,Wave 4 Raw Data title-row insert complete | Rows inserted,20.774,120.130,OK,189.190,0.998,106.731
Format Monthly Sheets,v1.8.6 - Framework Timing Report.pdf,Format Monthly Sheets 07.26,Format Monthly Sheets,1,56,Raw Data final visibility policy enforced after Index refresh,Raw Data final visibility policy enforced after Index refresh,69.060,189.190,BOTTLENECK,189.190,25.414,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,1,Start,Start,0.243,0.243,OK,68.326,0.331,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,2,Banner output sheet shown: Banners 05.,Banner output sheet shown: Banners,8.015,8.258,OK,68.326,12.426,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,3,Raw archive detail - archive workbook opened: Source - Banners 05.,Raw archive detail - archive workbook opened: Source - Banners,1.018,9.276,OK,68.326,2.285,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,4,Raw archive detail - existing archive sheet deleted if present: Source - Banners 05.,Raw archive detail - existing archive sheet deleted if present: Source - Banners,0.001,9.277,OK,68.326,0.160,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,5,Raw archive detail - source sheet copied to archive workbook: Source - Banners 05.,Raw archive detail - source sheet copied to archive workbook: Source - Banners,1.123,10.400,OK,68.326,1.544,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,6,Raw archive detail - archive sheet renamed: Source - Banners 05.,Raw archive detail - archive sheet renamed: Source - Banners,0.605,11.005,OK,68.326,1.097,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,7,Raw archive detail - archive sheet visibility enforced visible: Source - Banners 05.,Raw archive detail - archive sheet visibility enforced visible: Source - Banners,0.072,11.077,OK,68.326,0.095,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,8,Raw data copied to archive: Source - Banners,Raw data copied to archive: Source - Banners,0.000,11.077,OK,68.326,0.000,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,9,Local raw sheet deleted to preserve workbook speed,Local raw sheet deleted to preserve workbook speed,0.337,11.414,OK,68.326,0.752,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,10,Hide governed output sheet: Banners 05.,Hide governed output sheet: Banners,0.362,11.776,OK,68.326,0.758,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,11,Formatted monthly import tab: B from B May,Formatted monthly import tab: B from B,0.070,11.846,OK,68.326,0.168,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,12,Prepared monthly dashboard source: CD May,Prepared monthly dashboard source: CD,0.420,12.266,OK,68.326,1.110,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,13,Mapped monthly dashboard rows in memory:,Mapped monthly dashboard rows in memory,0.459,12.725,OK,68.326,0.762,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,14,Monthly dashboard fast canvas - blank sheet inserted in configured creation order: CP Due 05.,Monthly dashboard fast canvas - blank sheet inserted in configured creation order: CP Due,7.261,19.986,OK,68.326,12.014,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,15,Monthly dashboard fast canvas - grid resized to 339 rows x 5 cols: CP Due 05.,Monthly dashboard fast canvas - grid resized to 339 rows x 5 cols: CP Due,0.467,20.453,OK,68.326,1.136,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,16,Monthly dashboard fast canvas - template column widths applied: CP Due 05.,Monthly dashboard fast canvas - template column widths applied: CP Due,0.391,20.844,OK,68.326,0.860,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,17,Monthly dashboard fast canvas - raw values written | Rows: 335: CP Due 05.,Monthly dashboard fast canvas - raw values written | Rows: 335: CP Due,0.015,20.859,OK,68.326,0.018,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,18,Monthly dashboard fast canvas - title rows copied from template: CP Due 05.,Monthly dashboard fast canvas - title rows copied from template: CP Due,0.007,20.866,OK,68.326,0.008,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,19,Monthly dashboard fast canvas - header row copied from template: CP Due 05.,Monthly dashboard fast canvas - header row copied from template: CP Due,0.004,20.870,OK,68.326,0.006,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,20,Monthly dashboard fast canvas - data-row format copied from template | Rows: 335: CP Due 05.,Monthly dashboard fast canvas - data-row format copied from template | Rows: 335: CP Due,0.005,20.875,OK,68.326,0.010,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,21,Monthly dashboard fast canvas - title/date/header values stamped: CP Due 05.,Monthly dashboard fast canvas - title/date/header values stamped: CP Due,0.012,20.887,OK,68.326,0.018,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,22,Monthly dashboard fast canvas - frozen rows/columns and tab color applied: CP Due 05.,Monthly dashboard fast canvas - frozen rows/columns and tab color applied: CP Due,0.502,21.389,OK,68.326,2.161,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,23,Monthly dashboard fast canvas - filter created: CP Due 05.,Monthly dashboard fast canvas - filter created: CP Due,0.457,21.846,OK,68.326,0.915,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,24,Monthly dashboard fast canvas - template-driven canvas wrap applied: CP Due 05.,Monthly dashboard fast canvas - template-driven canvas wrap applied: CP Due,0.242,22.088,OK,68.326,0.481,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,25,Monthly dashboard fast canvas - runtime caches cleared: CP Due 05.,Monthly dashboard fast canvas - runtime caches cleared: CP Due,0.002,22.090,OK,68.326,0.004,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,26,Created monthly dashboard fast canvas: CP Due,Created monthly dashboard fast canvas: CP Due,0.000,22.090,OK,68.326,0.000,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,27,Locked monthly dashboard row heights: CP Due 05.,Locked monthly dashboard row heights: CP Due,1.058,23.148,OK,68.326,0.696,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,28,Raw archive detail - archive workbook opened: Source - CP Due 05.,Raw archive detail - archive workbook opened: Source - CP Due,0.121,23.269,OK,68.326,0.180,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,29,Raw archive detail - existing archive sheet deleted if present: Source - CP Due,Raw archive detail - existing archive sheet deleted if present: Source - CP Due,0.000,23.269,OK,68.326,0.098,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,30,Raw archive detail - source sheet copied to archive workbook: Source - CP Due 05.,Raw archive detail - source sheet copied to archive workbook: Source - CP Due,0.765,24.034,OK,68.326,1.282,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,31,Raw archive detail - archive sheet renamed: Source - CP Due 05.,Raw archive detail - archive sheet renamed: Source - CP Due,0.145,24.179,OK,68.326,0.163,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,32,Raw archive detail - archive sheet visibility enforced visible: Source - CP Due 05.,Raw archive detail - archive sheet visibility enforced visible: Source - CP Due,0.062,24.241,OK,68.326,0.084,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,33,Raw data copied to archive: Source - CP Due,Raw data copied to archive: Source - CP Due,0.000,24.241,OK,68.326,0.000,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,34,Local raw sheet deleted to preserve workbook speed,Local raw sheet deleted to preserve workbook speed,0.323,24.564,OK,68.326,0.752,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,35,Hide governed output sheet: CP Due 05.,Hide governed output sheet: CP Due,0.380,24.944,OK,68.326,0.703,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,36,Formatted monthly import tab: CD from CD May,Formatted monthly import tab: CD from CD,0.085,25.029,OK,68.326,0.162,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,37,Prepared monthly dashboard source: UC May,Prepared monthly dashboard source: UC,0.608,25.637,OK,68.326,0.774,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,38,Mapped monthly dashboard rows in memory:,Mapped monthly dashboard rows in memory,0.735,26.372,OK,68.326,0.762,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,39,Monthly dashboard fast canvas - blank sheet inserted in configured creation order: Unlock CP 05.,Monthly dashboard fast canvas - blank sheet inserted in configured creation order: Unlock CP,6.766,33.138,OK,68.326,11.441,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,40,Monthly dashboard fast canvas - grid resized to 351 rows x 4 cols: Unlock CP 05.,Monthly dashboard fast canvas - grid resized to 351 rows x 4 cols: Unlock CP,0.680,33.818,OK,68.326,0.885,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,41,Monthly dashboard fast canvas - template column widths applied: Unlock CP 05.,Monthly dashboard fast canvas - template column widths applied: Unlock CP,0.347,34.165,OK,68.326,0.559,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,42,Monthly dashboard fast canvas - raw values written | Rows: 347: Unlock CP 05.,Monthly dashboard fast canvas - raw values written | Rows: 347: Unlock CP,0.012,34.177,OK,68.326,0.015,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,43,Monthly dashboard fast canvas - title rows copied from template: Unlock CP 05.,Monthly dashboard fast canvas - title rows copied from template: Unlock CP,0.004,34.181,OK,68.326,0.015,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,44,Monthly dashboard fast canvas - header row copied from template: Unlock CP 05.,Monthly dashboard fast canvas - header row copied from template: Unlock CP,0.003,34.184,OK,68.326,0.014,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,45,Monthly dashboard fast canvas - data-row format copied from template | Rows: 347: Unlock CP 05.,Monthly dashboard fast canvas - data-row format copied from template | Rows: 347: Unlock CP,0.003,34.187,OK,68.326,0.007,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,46,Monthly dashboard fast canvas - title/date/header values stamped: Unlock CP 05.,Monthly dashboard fast canvas - title/date/header values stamped: Unlock CP,0.013,34.200,OK,68.326,0.039,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,47,Monthly dashboard fast canvas - frozen rows/columns and tab color applied: Unlock CP 05.,Monthly dashboard fast canvas - frozen rows/columns and tab color applied: Unlock CP,0.559,34.759,OK,68.326,1.001,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,48,Monthly dashboard fast canvas - filter created: Unlock CP 05.,Monthly dashboard fast canvas - filter created: Unlock CP,0.411,35.170,OK,68.326,0.845,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,49,Monthly dashboard fast canvas - template-driven canvas wrap applied: Unlock CP 05.,Monthly dashboard fast canvas - template-driven canvas wrap applied: Unlock CP,0.215,35.385,OK,68.326,0.465,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,50,Monthly dashboard fast canvas - runtime caches cleared: Unlock CP 05.,Monthly dashboard fast canvas - runtime caches cleared: Unlock CP,0.001,35.386,OK,68.326,0.010,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,51,Created monthly dashboard fast canvas: Unlock CP,Created monthly dashboard fast canvas: Unlock CP,0.000,35.386,OK,68.326,0.000,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,52,Locked monthly dashboard row heights: Unlock CP 05.,Locked monthly dashboard row heights: Unlock CP,0.349,35.735,OK,68.326,0.941,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,53,Raw archive detail - archive workbook opened: Source - Unlocked CP 05.,Raw archive detail - archive workbook opened: Source - Unlocked CP,0.098,35.833,OK,68.326,0.172,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,54,Raw archive detail - existing archive sheet deleted if present: Source - Unlocked CP 05.,Raw archive detail - existing archive sheet deleted if present: Source - Unlocked CP,0.001,35.834,OK,68.326,0.097,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,55,Raw archive detail - source sheet copied to archive workbook: Source - Unlocked CP 05.,Raw archive detail - source sheet copied to archive workbook: Source - Unlocked CP,1.159,36.993,OK,68.326,1.249,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,56,Raw archive detail - archive sheet renamed: Source - Unlocked CP 05.,Raw archive detail - archive sheet renamed: Source - Unlocked CP,0.160,37.153,OK,68.326,0.217,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,57,Raw archive detail - archive sheet visibility enforced visible: Source - Unlocked CP 05.,Raw archive detail - archive sheet visibility enforced visible: Source - Unlocked CP,0.074,37.227,OK,68.326,0.099,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,58,Raw data copied to archive: Source - Unlocked CP,Raw data copied to archive: Source - Unlocked CP,0.000,37.227,OK,68.326,0.000,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,59,Local raw sheet deleted to preserve workbook speed,Local raw sheet deleted to preserve workbook speed,0.349,37.576,OK,68.326,0.752,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,60,Hide governed output sheet: Unlock CP 05.,Hide governed output sheet: Unlock CP,0.593,38.169,OK,68.326,1.091,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,61,Formatted monthly import tab: UC from UC May,Formatted monthly import tab: UC from UC,0.074,38.243,OK,68.326,0.145,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,62,Read Raw Data source in place without editing imported values | Rows:,Read Raw Data source in place without editing imported values | Rows,4.229,42.472,OK,68.326,5.920,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,63,Rename Raw Data import sheet in place and place in configured creation order: RD May -> Raw Data 05.,Rename Raw Data import sheet in place and place in configured creation order: RD -> Raw Data,4.082,46.554,OK,68.326,7.021,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,64,Wave 4 Raw Data header row detection complete | Header row:,Wave 4 Raw Data header row detection complete | Header row,0.368,46.922,OK,68.326,0.730,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,65,Wave 4 Raw Data title-row insert complete | Rows inserted:,Wave 4 Raw Data title-row insert complete | Rows inserted,0.110,47.032,OK,68.326,0.998,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,66,Wave 4 Raw Data approved-column append complete | Columns added:,Wave 4 Raw Data approved-column append complete | Columns added,0.593,47.625,OK,68.326,1.084,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,67,Wave 4 Raw Data title/header formatting start | Width:,Wave 4 Raw Data title/header formatting start | Width,0.254,47.879,OK,68.326,0.545,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,68,Wave 4 Raw Data title/header formatting complete,Wave 4 Raw Data title/header formatting complete,0.401,48.280,OK,68.326,0.271,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,69,Wave 4 Raw Data frozen rows set,Wave 4 Raw Data frozen rows set,0.310,48.590,OK,68.326,0.635,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,70,Wave 4 Raw Data filter removal skipped - no existing filter,Wave 4 Raw Data filter removal skipped - no existing filter,0.192,48.782,OK,68.326,0.292,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,71,Wave 4 Raw Data filter creation complete | Rows: 5978; Columns:,Wave 4 Raw Data filter creation complete | Rows: 5978; Columns,0.294,49.076,OK,68.326,0.609,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,72,"Wave 4 Raw Data in-place title/header/column work complete | Added columns: Notes, Safety - 2 Person, Wanderer, Interpreter Needed, Fall Risk, DPOA or Guardian Active, Palliative Care, Primary PMR Row","Wave 4 Raw Data in-place title/header/column work complete | Added columns: Notes, Safety - 2 Person, Wanderer, Interpreter Needed, Fall Risk, DPOA or Guardian Active, Palliative Care, Primary PMR Row",0.002,49.078,OK,68.326,0.004,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,73,Wave 4 Raw Data approved-sync columns start,Wave 4 Raw Data approved-sync columns start,0.000,49.078,OK,68.326,0.000,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,74,Wave 4 Raw Data approved-sync bulk read complete | Rows:,Wave 4 Raw Data approved-sync bulk read complete | Rows,3.243,52.321,OK,68.326,4.008,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,75,Wave 4 Raw Data approved-sync guarded write complete | Changed column groups:,Wave 4 Raw Data approved-sync guarded write complete | Changed column groups,0.064,52.385,OK,68.326,0.077,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,76,Wave 4 Raw Data approved-sync columns complete | Changed column groups:,Wave 4 Raw Data approved-sync columns complete | Changed column groups,0.007,52.392,OK,68.326,0.006,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,77,Wave 4 Raw Data banner-column sync start,Wave 4 Raw Data banner-column sync start,0.000,52.392,OK,68.326,0.000,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,78,Wave 4 Raw Data banner-sync bulk read complete | Rows:,Wave 4 Raw Data banner-sync bulk read complete | Rows,3.706,56.098,OK,68.326,4.399,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,79,Wave 4 Raw Data banner-sync source map built | Keys:,Wave 4 Raw Data banner-sync source map built | Keys,0.693,56.791,OK,68.326,0.740,106.731
Format Monthly Sheets,v1.8.9.1 - Framework Timing Report.pdf,Format Monthly Sheets 05.26,Format Monthly Sheets,1,80,Wave 4 Raw Data banner-sync guarded write complete | Changed column groups:,Wave 4 Raw Data banner-sync guarded write complete | Changed column groups,0.922,57.713,OK,68.326,1.222,106.731
