sheet,source_log,process_original,process_normalized,run_number_in_same_log,step_number,step_original,step_normalized,step_seconds,total_seconds_at_step,severity,process_run_total_seconds,average_step_seconds_ignoring_dates,average_process_total_seconds_ignoring_dates
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,97,Template signature mismatch - full build required: Template - Disenrolled Exclusion,Template signature mismatch - full build required: Template - Disenrolled Exclusion,0.021,33.831,OK,47.749,0.036,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,98,Template refresh decision: FULL_BUILD - Template - Disenrolled Exclusion (template sheet did not exist; no stored signature),Template refresh decision: FULL_BUILD - Template - Disenrolled Exclusion (template sheet did not exist; no stored signature),0.000,33.831,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,99,Template timing mode: FIRST_BUILD - Template - Disenrolled Exclusion,Template timing mode: FIRST_BUILD - Template - Disenrolled Exclusion,0.000,33.831,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,100,Full template build required: Template - Disenrolled Exclusion,Full template build required: Template - Disenrolled Exclusion,0.000,33.831,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,101,Set template grid from dashboard: Template - Disenrolled Exclusion (100 rows x 66 cols),Set template grid from dashboard: Template - Disenrolled Exclusion (100 rows x 66 cols),0.383,34.214,OK,47.749,0.653,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,102,Create template fast path - clear skipped for blank sheet: Template - Disenrolled Exclusion,Create template fast path - clear skipped for blank sheet: Template - Disenrolled Exclusion,0.000,34.214,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,103,Apply title rows: Template - Disenrolled Exclusion,Apply title rows: Template - Disenrolled Exclusion,0.247,34.461,OK,47.749,0.250,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,104,Apply header row: Template - Disenrolled Exclusion,Apply header row: Template - Disenrolled Exclusion,0.024,34.485,OK,47.749,0.050,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,105,Apply alternating color rules: Template - Disenrolled Exclusion,Apply alternating color rules: Template - Disenrolled Exclusion,0.067,34.552,OK,47.749,0.464,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,106,Apply data row base style: Template - Disenrolled Exclusion,Apply data row base style: Template - Disenrolled Exclusion,0.000,34.552,OK,47.749,8.956,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,107,Apply column widths: Template - Disenrolled Exclusion,Apply column widths: Template - Disenrolled Exclusion,0.094,34.646,OK,47.749,0.195,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,108,Apply governed text/date/number formats: Template - Disenrolled Exclusion,Apply governed text/date/number formats: Template - Disenrolled Exclusion,0.006,34.652,OK,47.749,0.005,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,109,Apply hidden/show column settings: Template - Disenrolled Exclusion,Apply hidden/show column settings: Template - Disenrolled Exclusion,0.006,34.658,OK,47.749,0.005,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,110,No existing filter to remove: Template - Disenrolled Exclusion,No existing filter to remove: Template - Disenrolled Exclusion,1.481,36.139,OK,47.749,0.438,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,111,Create filter: Template - Disenrolled Exclusion,Create filter: Template - Disenrolled Exclusion,0.179,36.318,OK,47.749,0.304,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,112,Apply row heights skipped for template: Template - Disenrolled Exclusion,Apply row heights skipped for template: Template - Disenrolled Exclusion,0.001,36.319,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,113,Apply full template formatting: Template - Disenrolled Exclusion,Apply full template formatting: Template - Disenrolled Exclusion,0.000,36.319,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,114,Write metadata/signature: Template - Disenrolled Exclusion,Write metadata/signature: Template - Disenrolled Exclusion,0.085,36.404,OK,47.749,0.089,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,115,Final date/number format enforcement: Template - Disenrolled Exclusion,Final date/number format enforcement: Template - Disenrolled Exclusion,0.005,36.409,OK,47.749,0.006,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,116,Ensure frozen rows: Template - Disenrolled Exclusion,Ensure frozen rows: Template - Disenrolled Exclusion,0.162,36.571,OK,47.749,0.331,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,117,Ensure frozen columns: Template - Disenrolled Exclusion,Ensure frozen columns: Template - Disenrolled Exclusion,0.165,36.736,OK,47.749,0.265,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,118,Ensure tab color: Template - Disenrolled Exclusion,Ensure tab color: Template - Disenrolled Exclusion,0.453,37.189,OK,47.749,0.348,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,119,Template hide deferred until batch completion: Template - Disenrolled Exclusion,Template hide deferred until batch completion: Template - Disenrolled Exclusion,0.000,37.189,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,120,Complete full template build: Template - Disenrolled Exclusion,Complete full template build: Template - Disenrolled Exclusion,0.000,37.189,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,121,Open/create sheet: Template - Master List,Open/create sheet: Template - Master List,2.283,39.472,OK,47.749,6.346,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,122,Template signature mismatch - full build required: Template - Master List,Template signature mismatch - full build required: Template - Master List,0.030,39.502,OK,47.749,0.038,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,123,Template refresh decision: FULL_BUILD - Template - Master List (template sheet did not exist; no stored signature),Template refresh decision: FULL_BUILD - Template - Master List (template sheet did not exist; no stored signature),0.000,39.502,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,124,Template timing mode: FIRST_BUILD - Template - Master List,Template timing mode: FIRST_BUILD - Template - Master List,0.000,39.502,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,125,Full template build required: Template - Master List,Full template build required: Template - Master List,0.000,39.502,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,126,Set template grid from dashboard: Template - Master List (100 rows x 37 cols),Set template grid from dashboard: Template - Master List (100 rows x 37 cols),0.352,39.854,OK,47.749,0.527,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,127,Create template fast path - clear skipped for blank sheet: Template - Master List,Create template fast path - clear skipped for blank sheet: Template - Master List,0.000,39.854,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,128,Apply title rows: Template - Master List,Apply title rows: Template - Master List,0.245,40.099,OK,47.749,0.202,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,129,Apply header row: Template - Master List,Apply header row: Template - Master List,0.029,40.128,OK,47.749,0.021,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,130,Apply alternating color rules: Template - Master List,Apply alternating color rules: Template - Master List,0.035,40.163,OK,47.749,0.696,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,131,Apply data row base style: Template - Master List,Apply data row base style: Template - Master List,0.000,40.163,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,132,Apply column widths: Template - Master List,Apply column widths: Template - Master List,0.032,40.195,OK,47.749,0.116,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,133,Apply governed text/date/number formats: Template - Master List,Apply governed text/date/number formats: Template - Master List,0.004,40.199,OK,47.749,0.004,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,134,Apply hidden/show column settings: Template - Master List,Apply hidden/show column settings: Template - Master List,0.004,40.203,OK,47.749,0.004,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,135,No existing filter to remove: Template - Master List,No existing filter to remove: Template - Master List,0.862,41.065,OK,47.749,0.340,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,136,Create filter: Template - Master List,Create filter: Template - Master List,0.271,41.336,OK,47.749,0.328,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,137,Apply row heights skipped for template: Template - Master List,Apply row heights skipped for template: Template - Master List,0.000,41.336,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,138,Apply full template formatting: Template - Master List,Apply full template formatting: Template - Master List,0.000,41.336,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,139,Write metadata/signature: Template - Master List,Write metadata/signature: Template - Master List,0.076,41.412,OK,47.749,0.088,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,140,Final date/number format enforcement: Template - Master List,Final date/number format enforcement: Template - Master List,0.008,41.420,OK,47.749,0.005,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,141,Ensure frozen rows: Template - Master List,Ensure frozen rows: Template - Master List,0.147,41.567,OK,47.749,0.359,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,142,Ensure frozen columns: Template - Master List,Ensure frozen columns: Template - Master List,0.163,41.730,OK,47.749,0.339,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,143,Ensure tab color: Template - Master List,Ensure tab color: Template - Master List,0.156,41.886,OK,47.749,0.340,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,144,Template hide deferred until batch completion: Template - Master List,Template hide deferred until batch completion: Template - Master List,0.000,41.886,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,145,Complete full template build: Template - Master List,Complete full template build: Template - Master List,0.000,41.886,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,146,Open/create sheet: Template - Monthly Change,Open/create sheet: Template - Monthly Change,2.738,44.624,OK,47.749,7.968,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,147,Template signature mismatch - full build required: Template - Monthly Change,Template signature mismatch - full build required: Template - Monthly Change,0.021,44.645,OK,47.749,0.033,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,148,Template refresh decision: FULL_BUILD - Template - Monthly Change (template sheet did not exist; no stored signature),Template refresh decision: FULL_BUILD - Template - Monthly Change (template sheet did not exist; no stored signature),0.000,44.645,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,149,Template timing mode: FIRST_BUILD - Template - Monthly Change,Template timing mode: FIRST_BUILD - Template - Monthly Change,0.000,44.645,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,150,Full template build required: Template - Monthly Change,Full template build required: Template - Monthly Change,0.000,44.645,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,151,Set template grid from dashboard: Template - Monthly Change (100 rows x 54 cols),Set template grid from dashboard: Template - Monthly Change (100 rows x 54 cols),0.368,45.013,OK,47.749,0.598,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,152,Create template fast path - clear skipped for blank sheet: Template - Monthly Change,Create template fast path - clear skipped for blank sheet: Template - Monthly Change,0.000,45.013,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,153,Apply title rows: Template - Monthly Change,Apply title rows: Template - Monthly Change,0.231,45.244,OK,47.749,0.236,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,154,Apply header row: Template - Monthly Change,Apply header row: Template - Monthly Change,0.032,45.276,OK,47.749,0.026,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,155,Skip alternating color rules: Template - Monthly Change,Skip alternating color rules: Template - Monthly Change,0.021,45.297,OK,47.749,0.015,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,156,Apply data row base style: Template - Monthly Change,Apply data row base style: Template - Monthly Change,0.000,45.297,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,157,Apply column widths: Template - Monthly Change,Apply column widths: Template - Monthly Change,0.066,45.363,OK,47.749,0.060,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,158,Apply governed text/date/number formats: Template - Monthly Change,Apply governed text/date/number formats: Template - Monthly Change,0.006,45.369,OK,47.749,0.005,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,159,Apply hidden/show column settings: Template - Monthly Change,Apply hidden/show column settings: Template - Monthly Change,0.003,45.372,OK,47.749,0.005,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,160,No existing filter to remove: Template - Monthly Change,No existing filter to remove: Template - Monthly Change,0.154,45.526,OK,47.749,0.296,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,161,Create filter: Template - Monthly Change,Create filter: Template - Monthly Change,0.477,46.003,OK,47.749,0.381,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,162,Apply row heights skipped for template: Template - Monthly Change,Apply row heights skipped for template: Template - Monthly Change,0.000,46.003,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,163,Apply full template formatting: Template - Monthly Change,Apply full template formatting: Template - Monthly Change,0.000,46.003,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,164,Write metadata/signature: Template - Monthly Change,Write metadata/signature: Template - Monthly Change,0.090,46.093,OK,47.749,0.095,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,165,Final date/number format enforcement: Template - Monthly Change,Final date/number format enforcement: Template - Monthly Change,0.004,46.097,OK,47.749,0.004,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,166,Ensure frozen rows: Template - Monthly Change,Ensure frozen rows: Template - Monthly Change,0.162,46.259,OK,47.749,0.252,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,167,Ensure frozen columns: Template - Monthly Change,Ensure frozen columns: Template - Monthly Change,0.144,46.403,OK,47.749,0.235,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,168,Ensure tab color: Template - Monthly Change,Ensure tab color: Template - Monthly Change,0.169,46.572,OK,47.749,0.206,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,169,Template hide deferred until batch completion: Template - Monthly Change,Template hide deferred until batch completion: Template - Monthly Change,0.000,46.572,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,170,Complete full template build: Template - Monthly Change,Complete full template build: Template - Monthly Change,0.000,46.572,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,171,Template timing modes: FIRST_BUILD=,Template timing modes: FIRST_BUILD=,0.000,46.572,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,172,All template sheets successfully hidden,All template sheets successfully hidden,0.098,46.670,OK,47.749,0.136,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,173,Templates hidden once after template creation,Templates hidden once after template creation,0.005,46.675,OK,47.749,0.004,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,174,Index refreshed after template creation without showing hidden sheets,Index refreshed after template creation without showing hidden sheets,1.074,47.749,OK,47.749,9.554,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,175,All report templates refreshed,All report templates refreshed,0.000,47.749,OK,47.749,0.000,85.917
Create / Refresh All Templates,testv1.8.9.8 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,176,Complete,Complete,0.000,47.749,OK,47.749,0.000,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,1,Apply data row base style: Template - Disenrolled Exclusion,Apply data row base style: Template - Disenrolled Exclusion,53.735,53.735,OK,82.721,8.956,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,2,Apply column widths: Template - Disenrolled Exclusion,Apply column widths: Template - Disenrolled Exclusion,0.157,53.892,OK,82.721,0.195,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,3,Apply governed text/date/number formats: Template - Disenrolled Exclusion,Apply governed text/date/number formats: Template - Disenrolled Exclusion,0.003,53.895,OK,82.721,0.005,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,4,Apply hidden/show column settings: Template - Disenrolled Exclusion,Apply hidden/show column settings: Template - Disenrolled Exclusion,0.003,53.898,OK,82.721,0.005,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,5,No existing filter to remove: Template - Disenrolled Exclusion,No existing filter to remove: Template - Disenrolled Exclusion,0.197,54.095,OK,82.721,0.438,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,6,Create filter: Template - Disenrolled Exclusion,Create filter: Template - Disenrolled Exclusion,0.257,54.352,OK,82.721,0.304,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,7,Apply row heights skipped for template: Template - Disenrolled Exclusion,Apply row heights skipped for template: Template - Disenrolled Exclusion,0.000,54.352,OK,82.721,0.000,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,8,Apply full template formatting: Template - Disenrolled Exclusion,Apply full template formatting: Template - Disenrolled Exclusion,0.000,54.352,OK,82.721,0.000,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,9,Write metadata/signature: Template - Disenrolled Exclusion,Write metadata/signature: Template - Disenrolled Exclusion,0.078,54.430,OK,82.721,0.089,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,10,Final date/number format enforcement: Template - Disenrolled Exclusion,Final date/number format enforcement: Template - Disenrolled Exclusion,0.003,54.433,OK,82.721,0.006,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,11,Ensure frozen rows: Template - Disenrolled Exclusion,Ensure frozen rows: Template - Disenrolled Exclusion,0.213,54.646,OK,82.721,0.331,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,12,Ensure frozen columns: Template - Disenrolled Exclusion,Ensure frozen columns: Template - Disenrolled Exclusion,0.206,54.852,OK,82.721,0.265,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,13,Ensure tab color: Template - Disenrolled Exclusion,Ensure tab color: Template - Disenrolled Exclusion,0.188,55.040,OK,82.721,0.348,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,14,Template hide deferred until batch completion: Template - Disenrolled Exclusion,Template hide deferred until batch completion: Template - Disenrolled Exclusion,0.000,55.040,OK,82.721,0.000,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,15,Complete full template build: Template - Disenrolled Exclusion,Complete full template build: Template - Disenrolled Exclusion,0.000,55.040,OK,82.721,0.000,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,16,Open/create sheet: Template - Master List,Open/create sheet: Template - Master List,6.980,62.020,OK,82.721,6.346,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,17,Template signature mismatch - full build required: Template - Master List,Template signature mismatch - full build required: Template - Master List,0.019,62.039,OK,82.721,0.038,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,18,Template refresh decision: FULL_BUILD - Template - Master List (template sheet did not exist; no stored signature),Template refresh decision: FULL_BUILD - Template - Master List (template sheet did not exist; no stored signature),0.000,62.039,OK,82.721,0.000,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,19,Template timing mode: FIRST_BUILD - Template - Master List,Template timing mode: FIRST_BUILD - Template - Master List,0.000,62.039,OK,82.721,0.000,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,20,Full template build required: Template - Master List,Full template build required: Template - Master List,0.000,62.039,OK,82.721,0.000,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,21,Set template grid from dashboard: Template - Master List (100 rows x 37 cols),Set template grid from dashboard: Template - Master List (100 rows x 37 cols),0.407,62.446,OK,82.721,0.527,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,22,Create template fast path - clear skipped for blank sheet: Template - Master List,Create template fast path - clear skipped for blank sheet: Template - Master List,0.000,62.446,OK,82.721,0.000,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,23,Apply title rows: Template - Master List,Apply title rows: Template - Master List,0.178,62.624,OK,82.721,0.202,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,24,Apply header row: Template - Master List,Apply header row: Template - Master List,0.011,62.635,OK,82.721,0.021,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,25,Apply alternating color rules: Template - Master List,Apply alternating color rules: Template - Master List,0.867,63.502,OK,82.721,0.696,85.917
Create / Refresh All Templates,v1.8.9.1 - Framework Timing Report.pdf,Create / Refresh All Templates,Create / Refresh All Templates,1,26,Apply data row base style: Template - Master List,Apply data row base style: Template - Master List,0.000,63.502,OK,82.721,0.000,85.917
